,review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
556,7461a1cfbcd5a169f0106d4e2e071029,2de6a73b60b6fb18004ea51e46bebc1d,I recommend fast delivery,1,0,0,1,0,0
557,4a9331cb4a88ac647de22fbc722f4cae,0a2fff457eab3cadff378f87851dac15,simple and functional product,0,1,0,0,1,0
558,45f17d4d646ab56632c51159f06a5b14,ffec1a6d35149778ec575d5048d44db8,I love shop at baratheon we always receive the product before the delivery deadline the deal fit in our budget,1,0,1,1,0,1
559,a66d3c06f6b4382ee6c1e025992d6455,64ae8cf0e642cc174881a66391200acc,the store itself do not present any problem but there be an unexpected issue with the delivery service post office that delay the delivery and I end up request the cancellation of the product for personal reason,1,0,0,-1,0,0
560,74f2fedfa5f3455f8c01d391e3095ca6,ac5505acc449a5a79dce26cfa549dc5b,I give it star because I find the handle a bit fragile for the size of the suitcase,0,1,0,0,1,0
561,020d714aa7bbcd17ce3777ede56809d7,840d7cc10efae8ba460cc8ea84f1b6db,I buy the product but it be not deliver every time I contact they they assure I of a hour response time but they never follow through the delivery be already day overdue,1,0,1,1,0,1
562,b8eb7e24f827ffab134707c0d179e4c3,681c82d8dee3250b148aaabdd68a59ff,everything be alright product within standard,0,1,0,0,1,0
563,d8a7f8865aae4323034ef043d37d3c79,0c3edd1850a593f62fea844191a4424c,I really like the cute bag,0,1,0,0,1,0
564,81cecca57dfba2662692ec17427bb0ee,8528dca53d56bc80b2762f5506b12296,battery charger I have not test it yet,0,0,0,0,0,0
565,f87b7e2e4503b3e43eaa8b59417e9b27,a7400d3fec66a843cb54bd2396f75df2,muito rpido gostei muito da compra chegou bem rpido translate to very fast I really like the purchase it arrive very quickly in english,1,0,1,1,0,1
566,e88fbfabc24defb93481f89cbd0c4196,7d1b1cc13d2c22c1cad811b1fafd0537,excellent service since the purchase delivery and great feedback thank you,1,0,1,1,0,1
567,c487103af542dc831f15ada65932a02b,5451f2c09029166e1682b8f0d0ce98b6,product not yet instal,0,1,0,0,1,0
568,8951e441128d4fe769c173e0c35c7efb,1e89e2312f1a1fd948c615602f200480,my order be send to the post office and I go to pick it up and it be already return please check for I,1,0,0,1,0,0
569,042e7423077b3c5fb84b3c538bea47e0,00c8be06a8029e300dabd52c7d4c6ad2,product as advertise deliver on time,1,1,0,1,1,0
570,9fb79efc374d0280ded76598f6bf326a,72e0f9322488f1699387c833d459d87b,I buy a product trust the honesty of lannister store and receive a pirate product I call to report the issue and be ignore I will seek my right note lannister store may be a reference to a fictional name from a tv show,0,1,1,0,1,-1
571,0eccad996b48c39d41b60ead288924a0,d5c37bf9b766c837b99457b183fbe2e5,product with defect,0,1,0,0,-1,0
572,930d5897073dd197d762f3e005396fa5,b39c24b97fedca1cb67932d9864957c6,great cost benefit the product be very good it deliver what it promise,1,1,0,1,1,0
573,e761efc4c76b9aa6731c942cc7f46dfa,a6401d6c8f6d0df7821a17a628c1f36a,product and delivery as advertise,1,1,0,1,1,0
574,e6e806459e212de17590126e4c22bafa,ba41c48ea14a8b704c1645f32aedefa8,I do not like the finishing nor the embroidery it could have be do well,0,1,0,0,1,0
575,371579771219f6db2d830d50805977bb,83c1379a015df1e13d02aae0204711ab,it be deliver before the deadline,1,0,1,1,0,1
576,b098c8b3d65ff19f503f8ac3359d7ee8,a11cb431739ce0d512e8a8e96654722f,com produto errado the product be terrible it come wrong I go through the whole process to make the exchange they give I day to respond and nothing I call and they ask I to wait tomorrow be the deadline to return or exchange they be go to force I to keep the wrong product,1,1,1,1,-1,-1
577,7ad95ef30c1ee316a441da6c56b0123b,3a46125908fdacca936ce28a0b4835ea,it take a long time I be not pay attention when buy because they always deliver to I in a few day,1,0,0,1,0,0
578,ea290a69c50ac629d2b093c2a26d7c18,4c892e84219a67197b564a1458748023,everything come very good we love it it come before the deadline I highly recommend it,1,0,0,1,0,0
579,c6a5ceefc0e419b47674c123c9163805,2f7a7c29354db7353c1887d24ae76636,I love it but the piercing be too big otherwise everything be very beautiful,0,1,0,0,1,0
580,39262b5a9b307a1994df13207fe2debb,171723389846b8fbcea1d365e5719cc7,I highly recommend it fantastic helmet the service be even well I just have to thank,0,1,1,0,1,1
581,2857dda12e9a41caf56c5ce5fb4a7e76,cfd2fa043913decbf8554ea5ce59d723,note order deliver well before the deadline I recommend to everyone,1,0,1,1,0,1
582,e8be36aeb6c9f79b021e84cccda48159,858dc2838532d6ec487b622925f25c56,very good store deliver well before the deadline,1,0,1,1,0,1
583,520a62a80a34c931d946932e16fc2a7d,dad7ec529acfeae5322bdcb8f933e5c1,curtain for living room great quality wonderful price arrive well before the deadline highly recommend,1,1,0,1,1,0
584,716eff9ef436f351494c303085fcfcf5,10a045cdf6a5650c21e9cfeb60384c16,exchange please replace my product because I buy a spin mop with a stainless steel basket a water outlet refill and receive a super mop arcani,0,1,1,0,1,1
585,3ae4ea0a47acb16d09c03f4becd9049c,8fb0ae76c2b0405cb99251c49e2b251f,I like it very much I just think it s too small they be square of cm and not cm,0,1,0,0,1,0
586,39b5f3e0cb05176ccd1809ffa3f18659,11bc84df322a800171eefbc060d1b69f,the product arrive before the estimate deadline and come in perfect condition,1,1,0,1,1,0
587,f799ecb00090a291d1aed426272d4ddf,6ec0422123f3eee03ea0f73c0e377915,I like it very much I be very satisfied,0,0,1,0,0,1
588,d2236a2aaa752b5b785be53d322fa9b8,518cc3d6b4d14d503ee41b6dbe4e1c70,excellent the purchase be very fast I place the order and all the procedure be quick I receive the product correctly and even before the deadline,1,1,1,1,1,1
589,9bd6f2fa588e81e84bddd428aab29f3d,57e4fc8f20507381b3f7abbe4e2ccda3,everything great they deliver before the deadline,1,0,0,1,0,0
590,3f206e9a6590d42ac3edc98665f6f8cc,1a3c522fdd0e9dd7afd78e03b2858a54,good evening I receive the technician instal on and today the board burn and now what do I do the product be instal follow all the technical recommendation,0,1,0,0,1,0
591,17bf0a004b521415ea05cb1da2d447d5,4178c05b8ab84fbe2adaf20cffadaa9d,product of excellent quality arrive quickly,0,1,0,0,1,0
592,9ffd792eb81d808ffce49297891642cf,abcb42831f6165cda2570c76e90cda5d,I highly recommend it approve,0,0,0,0,0,0
593,2781052f1b21dfdf7e4d09815af5e705,4ff5089ec54ccbbccc7334916e882e00,I can only talk about the product when I start use it which will only happen next weekend but so far I can say that the service be top,0,0,1,0,0,1
594,7404a95c23cd58ea3f2b88ea72e28d37,454b13a7e00832755bc136026c5d2ac0,I buy set of magnesium malate each total bottle they only deliver set with bottle,1,1,0,1,1,0
595,953ed1571a10cd3835a0a09d83a4fa5d,73befa10ba4ce911961d44fc641180e6,as previously report there be product that have not be deliver I have only receive out of the product,1,1,0,1,1,0
596,8748bf554db3d38bc6499959921be700,faa048d9626a532632b1eaa258eda69f,I do not like the quality of the towel and I m request a refund,0,1,1,0,1,1
597,2c4dc987289084432bac9e5d14f2e2ec,500ae586f3dab7aba8557a29f0073de4,great the product arrive before the expect deadline and in perfect condition,1,0,0,1,0,0
598,a136e864b8553073291f0ca6d892b2ed,90f7af0187e8633c3a1f22e397558fe1,I buy from the lannister website which be a reliable site and I do not receive my merchandise schedule for april I have already see that I want to know if I will receive my merchandise,0,0,0,0,0,0
599,28234170276e3d663c5d14bdf9595d04,9fcd603ada60baefcd5ee37111b9d70c,translation very good I recommend,0,0,0,0,0,0
600,26f0944ffd64e91fbbee4c70e35fd9d5,88b90300d5ba09ea058e45b94c98b808,I do not send my order,0,0,0,0,0,0
601,95918fb5d4aae9a0a6ffe306da8380ed,43443d5fff4b94d98df1ad41af13d302,I buy three game only one be send,0,1,0,0,1,0
602,305579186840fbd30addc2cdccd57b08,be46dcfc990766bfafdcc22141c7fb2a,very good product the item be very well make sturdy and beautiful,0,1,0,0,1,0
603,76bdae3eccef321ba421b0e3d20e0e01,09b748b3799286e3df820f2d5528abbc,always on time always good product I recommend,0,1,0,0,1,0
604,2ac0bf20f2713e8bea7c82728cbaabf5,7dad3e4c9e11293ca4d3722f21378aca,de rastreio the delivery be delay day I buy product and they send they separately I only receive of they so far I can not find out when I will receive my whey because the post office already give a low tracking code,1,0,0,-1,0,0
605,9677ccca1bc86c9cbfe723685fd26cb1,c5ee827414d58af8ca34c4911be51911,everything be alright great product I receive it before the deadline satisfied with my purchase thank you baratheon congratulation for the agility in deliver the product I recommend the product and the store nothing to complain about,1,1,1,1,1,1
606,4a45b465e9cfeeb2e6ec31e5d1930701,c03db9e9e3664ee812e8fc4d00f324c9,my product have not arrive yet why,1,0,0,1,0,0
607,e2f0880dbd1d896a2e21dcf9dda201b8,391e4611402ae83da47d1402febe6cc5,the child s carpet that I buy be very beautiful it s a pity that it s not big,0,1,0,0,1,0
608,f8686be400c10f9231c1f26d52a480cc,3b995b138dcbefaf9fffef19025a1e34,great acquisition happy with the purchase and delivery,1,1,1,1,1,1
609,55b4b05e49d964442344e92e71cfe9e8,adfb15b690df8a5aa4c327edfc6ea9f3,I highly recommend it great service at all level track step by step purchase from confirmation logistic delivery through lannister s website and mail delivery before the deadline perfect logistic,1,1,1,1,1,1
610,2bbc918eab61cc9c51afa4c62734d14e,70dd6272528235d8324f3d154b94861f,fast delivery product with great performance,1,1,0,1,1,0
611,fd1b710bdb63fd4f49ddf3dbefcb2748,3ac2f9ede9c2c9be884248c857c75226,I love the chalkboard and it arrive well before the deadline,1,0,0,1,0,0
612,753bda6b759c82401a39aa42c3077d02,8560601765c3f16199ac6feb1a8d6e64,product deliver on time and in order,1,0,1,1,0,1
613,9a16ac96f433777a4cf02b6896f13ee3,f5f04dd481f2adae96df163474755163,product deliver quickly product deliver quickly and as describe,1,0,0,1,0,0
614,9c369ed243a04a4619d81a00b4d8c0de,1d868462a56ffa7bbcd66b5b003d2982,everything be alright great product,0,1,1,0,1,1
615,02a18b5f263f2506bfb771fe3e7379b1,4b42f2dc682eee98b86ceee2fd9876d9,as always the lannister surprise I with their delivery I receive my product practically day before the deadline set by the store I highly recommend shop at lannister com,1,0,1,1,0,1
616,b3990df973d58fe088fd3c24923263d8,b886293e979c828299f8fbae51cd8a51,the exchanger come but the two mosquito net that be suppose to come with it be miss,1,1,0,1,-1,0
617,fccd9502cc1e32cde928d34f52d8ad5c,5f39fdc052a768523f7c3bed2cfd3fc3,my rating be zero we have be wait since christmas for our high investment make with great effort to bring the due joy to a highly deserving child,0,0,0,0,0,0
618,46e8be3d660fcd7c6d666af9c87ee633,8dcc55ec15c19cb7dc05d6eb1daf8802,otimo satisfeita com produto translate to great satisfied with the product in english,0,1,0,0,1,0
619,65dfd0fa85476bba664ce90b604c7de6,d0bff47153ef056bb4f884a2ec2f0691,the product be very good of good quality and very well make I really like it,0,1,0,0,1,0
620,f4b405b28e92c46d59cf072a31cb8729,31f6c998a06ef0003c3355f042b8488a,recomendo muito bom translate to I recommend very good,0,0,0,0,0,0
621,e7fcb96e0687ee5e71e8024055795d53,d65fddb0eefed35b0e4245c746ee1d11,great product only the post office as always mess up and take a bit long to arrive,1,1,0,-1,1,0
622,ec2872ffba61b2499f383e14f84d9d3e,7fa8926e5fcb57beadd6baadcc093689,this product be below my expectation it look synthetic but for the price it s good,0,1,0,0,1,0
623,d516b7584f7cf932a10bc8fe5fbb8d22,2f248593ccadf252a08dc725c7ac467e,excellent everything be great the product the partner store and the delivery I will always buy,1,1,0,1,1,0
624,9e96e689ed29ef49d22e6e837da4e606,9879baaf933b4e1db31859e7118586b8,I love the product I have not put it in place yet to test the adhesive but I hope it s good I think it would be a bit big but I m satisfied it arrive before the stipulate deadline,1,1,0,1,1,0
625,49148d689d0eef4e5789f6747d8feb87,6d15a355fd35494ccd207bec6a3a04d4,all good,0,0,1,0,0,1
626,c5158f55c3e993e9074ede6ae7d5bd45,7d78faeeb02acd278e79369a118ba6a6,I highly recommend the product and the store I receive it in perfect condition and before the expect deadline,1,1,1,1,1,1
627,2dbeb442f4e6e953c6693f0cf82194a8,16fda78951899265f9a26ab3c5f17c4c,I buy and pay for a swivel chair with armrest and I receive a chair without armrest I want to return the product it do not meet my need,0,0,1,0,0,1
628,a2d3bd91174bd0ffc5a5f3b2ad1409c6,b394c91714441e1146cc0091a94f99bd,I have a problem with the product but I have already contact the store and they be already make the exchange,0,1,1,0,-1,1
629,c6a6b2d9267d49f948283d1558a2dbea,5c26fc72dfb3f4ee72fee72d193d62a5,I have not use they yet but I think the towel be beautiful,0,1,0,0,1,0
630,1a02add6f34cc00dbb0ca6ab212dc00e,3847dc5f7c8545297f35e196a49ff399,it will not be just this time I be very well attend to and the merchandise arrive before the deadline congratulation,1,0,1,1,0,1
631,92bac21ec3134133c3d9fa1d7eb57113,85ca753c76c79d8eed79b7a31660be3a,it arrive on time the product be exactly what I order it s good for weekend fishing,0,1,0,0,1,0
632,c68c027ea1d9979f147099c68efd93e6,e87c331d21a3fb3085079a9b32f4a56c,I really like it the object come the same as purchase I have already buy it in other store and it come in another color I do not like with lannister everything be okay,0,1,0,0,1,0
633,f64b4401223603c08a959c72703c5f50,481261db37f84927929168d7b183b54b,the store in question describe the product as original but in reality it be a fake product accord to the cdc law this be a crime because the product must match the description of its advertisement,0,1,0,0,1,0
634,5173b63fa57f88b16960960a36dc357d,8712b255e65bd40b073d43478f7d24d1,thank you I love it excellent product arrive before the scheduled day,1,1,0,1,1,0
635,524aa302704e40e424fb91d5def9fa1f,15b491e3b8cc65b5a45e2b1bebd89042,excellent great product,0,1,0,0,1,0
636,09716d4181bad94853a76b357eaf3202,e4223b96432f4984fc69390438d80861,the glass film come with a defect and I be not able to solve the problem,0,1,0,0,-1,0
637,c7d14dd018299dda0391bc82b4b899f6,d973de85e22fa324fc26a2c4da7884b6,everything be okay as always at lannister excellent partner honor the company s name thank you,0,0,1,0,0,1
638,b99b6b44d7e75f69b533ce1b04e9c9b7,decd71d55b8127d489aa78bbe87efe5e,the delivery be fast but I buy the product in blue and they deliver it to I in black,1,1,0,1,1,0
639,1dde1f338dbaec3537c116e3691d355f,767b76997bafc4391a3018711fd833a9,I have not take the test yet but everything arrive just fine,0,0,0,0,0,0
640,964a9d7016272694ddb17e23e5ade46e,f70e76f6dd9c492ad50ec1a3ce4e46a2,the product arrive very quickly great quality,1,1,0,1,1,0
641,c0768e26a52bd7869ab941e5bfef9a14,510d5ab9d1299666e8dadb24d137209d,it be a purchase that arrive before the schedule date I like the product and recommend it,1,1,0,1,1,0
642,1a9542d9ce3b1d9771070bce3dd22716,ae30b3b7dd8b6106d53a9c4af07736f2,super fast delivery I love the product I definitely recommend it,1,1,0,1,1,0
643,3ccaf62c97a552b72296f6c84d6ecf22,d66690b9ba115c379910e119811db520,so far the product have not yet be deliver,1,0,0,1,0,0
644,b72b9ca42368b47db990e1d964b07c5e,c12a72f72509bcc1317ee119c5ade35b,the purchase make on and the invoice have not yet be issue,0,0,0,0,0,0
645,28795da77ea98e5154a1cece6baf617b,bda01364adbef32fe7cb91a4cc4263e9,great product I receive it on time highly recommend,1,1,0,1,1,0
646,dc101d3b9d33e937b83c956774beb874,07c09839b4951ac37863cf9f0f79dedf,I like shop at this store I just find the shipping price quite high,1,0,0,1,0,0
647,6dbfe359f8c1a54383f49856a89df4e2,1030193a05167a7f359eac22342727c7,por mail I buy two product mat for lx movement charge to my credit card and only one arrive at my residence I have the invoice if you want I can send it by email,1,1,1,1,-1,1
648,af524ea117b45b0955f5c7c5536edbb7,b646230340125ccb34ad274da72e2d55,could have come with a manual in portuguese without it it s complicated to understand,0,0,0,0,0,0
649,753bdf7d3d718b75627c309b04aa72ca,beed527292a9e9a0e10bc602565b510c,I would like to receive the product before the new year if possible,1,0,0,1,0,0
650,95a31582487005fcc1cf30907d86454e,b77c7b2203310a5160f61121eaf97415,I always like buy from lannister but this delivery be lack,1,1,1,1,1,1
651,349de3e4de725e5195bb4ba691efcd94,943e40583d137bcc29887eadaa15e999,delivery before the deadline product exceed expectation,1,1,0,1,1,0
652,235ee087eff9c5c28c670fd654291974,a00de27f9585ad0dcde9842ad65a43a7,otimo tudo ok translate to great everything s okay in english,0,0,0,0,0,0
653,480e4088d1f94349652609debf711b15,d264d651c8218bc064f4b44d3c06d9a3,I highly recommend it I love the product and it arrive early than expect it s very beautiful and I highly recommend it I love lannister store they really respect the consumer,1,1,1,1,1,1
654,65ee60ded6f8154d545baba27cf17605,64cd2762d8e5acf654990a8bc49a11c1,very nice precise and feature rich watch,0,1,0,0,1,0
655,4ce0959b9c77f8d6ab978aab4e63aafe,3223fda0de8d832b8e1224f6add1245d,very good perfect,0,1,1,0,1,1
656,1a77b1f3390930779939286b5d15c0ce,874ebca0220c7586ef0eaf166bb83ea5,I receive a message state that there be a problem with the delivery I check the website and see that the postal service claim that the product be not receive I send a message to stark and the store but they do not respond,1,0,1,-1,0,1
657,26d9f1a1933e97d3958325c4ff3025f0,7cb79316d2abe37e16ec83a07afb2895,I be await my product,0,0,1,0,0,1
658,b6d40e8a14e4adb86cd9711a0da72ec6,50b564817ab0fefea06f362f54944b80,I just love the product deliver successfully,1,1,0,1,1,0
659,f51d16fb3eb4b3677e9ac2dcd9dd720f,bbfc7badbed2f1828e22b6d629201bd4,this good product meet my need I have not test the battery charging with solar energy yet,0,1,0,0,1,0
660,0db7cf64bd297230b351ee5caf690b01,92b7ad3b562646f9112aa21df37f790b,momento I be set up right now,0,0,0,0,0,0
661,be6f3a9d4e09b42eb5c4a43af104f58b,5ce67f8655ea16aca378fdb87e3a8665,the product be very bad I buy it for my daughter to do her homework and after only one use with the arm support the notebook one of the leg of the table already break I be very unsatisfied with the poor quality,0,1,0,0,-1,0
662,d8bd06b96835ea8e964d75a79e050b26,139f560e44636d72034722f833c7fdbc,the delivery take a long time consider that the shipping be very expensive,1,0,0,1,0,0
663,bea372b9309b9bf2d128369554b66c7a,fbda1cc83fef326394fae4d634d0402a,I be very satisfied with the product and the company,0,1,0,0,1,0
664,2b46b3bddab5425c4ba1939d98e25951,3656e5952194117e323c383e559941a3,it s absurd it be not deliver,1,0,0,1,0,0
665,f4ac38a0c605e0acf87051fd53a414fc,fd9fd21af695ddc1b8200a18954f7b73,my merchandise be not deliver I already pay the first invoice I want to cancel the purchase because I pay the shipping and do not receive the merchandise,1,0,1,1,0,1
666,1cff13df17f96b6e470a7150b3f53291,534e2b783c1e84bc830f3f372a31ba0b,perfect I love it,0,0,0,0,0,0
667,62726ef2bee057c54fefd72216c58d80,f26c31dc999a7994a4369c805f0bd029,in the product description the pendant s base be copper but it come with a black base,0,1,0,0,1,0
668,b8e95119ead0491849038190a8021b05,4b0a33a52d3bdc952ebd0a2c5df9775b,great product and arrive before the deadline highly recommend,1,1,0,1,1,0
669,eb10f8c8b1177f7c61dcb6011a4f0613,407b45a96cb1a7bdc352d2a499647b84,I have not receive the product yet so base on the timeframe I do not recommend it,0,0,0,0,0,0
670,271d7e4e53290eac71178900d4bb6e55,6101a3cad652012312ccd9284733ac2b,fast delivery I receive the product day ahead of the final delivery deadline I recommend,1,0,0,1,0,0
671,a19605c444de5c9a76ec4347b51c0237,60243a953c19e3606e7757264ea2ad3e,I do not like the quality of the product the piece of the towel be very thin terrible quality,0,1,0,0,-1,0
672,61379de274342477b3456f85dabb870b,dd39a3c7afa0c93e2d1e3580594f09e5,ease of use of the app ease of payment product arrive before the deadline,1,0,0,1,0,0
673,a8cc3d21c7993265b58cd48376cf9ce3,688e3682bd719f71232cc322252fb045,all in order just as before I would recommend more user friendly packaging with less plastic tape,0,1,0,0,1,0
674,197a3dac9318d6f23a5fb2ad23ea1efd,c23e171590482930d50c033857c85deb,delivery well before the deadline material be very good the only observation be that the color of the skate come different but my daughter also love the color satisfied with the product,1,1,0,1,1,0
675,af980ca9bafbc96e2fbb0576a76310a7,7cb5aaf8b7b7b439174c2e4efdf4c7a3,I pay for the product and do not receive it but in the system it be mark as deliver in so paulo and I live in faxinla do guede sc what do you mean I want my money back,1,0,1,1,0,1
676,61dd422804ce6b85fdff21357f1647cc,6bef43b399ad748e06bfbd0a31efcfb9,the delivery be on time I would recommend more attention and the product be good,1,1,0,1,1,0
677,7dccf32d86d6762b49fa09d6900cbc02,8712dadcec00a4826a72ac3431a3ced1,perfect delivery congratulation to the whole shop team for their timely work,1,0,0,1,0,0
678,075010dfd0052001a0b53fb91ca04c81,98e84c5fef5422dde7fa1927c43adab0,I m not satisfied the deadline be until january nd and it have not arrive yet it s absurd to pay for shipping for this,1,0,0,1,0,0
679,f9e5749b37c7cd0be627cfe28f1a42d7,d68a8730ef63639e10d17444626814f2,I buy on wednesday night and on monday afternoon I receive it very quickly at my house I recommend,1,0,0,1,0,0
680,fda44869178ded7ac2f6804d40980075,4d680edbaa7d3d9bed69532957368a03,unfulfilled order if I do not get a position on my unfulfilled order I will have to take legal action to resolve my problem,0,0,1,0,0,-1
681,d7bac1f899e21596591b25158a9e17be,0b03fa2615b44079dad6c958f0ef2a02,I love it it s even more beautiful than in the photo delivery make before the deadline,0,1,0,0,1,0
682,eb0d162696d811ceb00a6aab83b0d75a,b534c927d5cb15838b514c99f1c8d94d,they do not send another one nor cancel the previous purchase meaning neglect,0,0,0,0,0,0
683,b4cf9668cb3766b339a75e3608f99a9b,1c6455382944f30b6a7128f9747cef97,always deliver within the deadline,1,0,0,1,0,0
684,f15bea451b4cc20a067e2fe889be67b2,407408433ee2a9ed77984aa5a06e2b2e,compact product meet expectation and as always deliver before the deadline,1,1,0,1,1,0
685,4c1f953bffe03137a754892818c02d50,21d601597d3c4723d5e5f81dc1d2c01e,this product be very good and it arrive on time,1,1,0,1,1,0
686,05fd9d18f5bba666cdc6e185c3afff5f,3d1b89c754a150dde1beea6f7577dcd4,terrible I have already pay two out of three installment and until today I have not receive the merchandise,0,0,0,0,0,0
687,c52c51ebdcc6d4e1213cecf8c43978ee,9b881df263e0c26b3fb8584bc0da7317,I love the purchase it be deliver on time and well package,1,1,1,1,1,1
688,e8d6f69b240b9c7310274696fd31972f,5c533da06d7dfe10d9d44dbcc8bdbc6b,my wife love the product I highly recommend it it be deliver before the deadline translate from portuguese,0,1,0,0,1,0
689,f8629b549f7dbe5911ac684cd67b75ad,6e8c8d566d0f92d9ac1a6e72bba1a34d,the post office do not deliver,1,0,0,1,0,0
690,c5b12472234af44d20c81e9625448bb2,addc0cc4cec3eb1c8a99e7dcaf7b7528,pendente I buy pendant and have to go pick they up at the post office when I look at home there be only one and the other one be miss besides pay for the shipping I have to go far to pick it up at the post office I m wait for an answer about the other pendant,1,1,1,1,-1,1
691,597ad1534f8c29e408f86e7caf395740,8db6d994614bcc929d44d89152cee0a2,goodbye the pillow have excellent quality,0,1,0,0,1,0
692,89e5c830c290136c076426fa2435c6e6,92de9d50e681619c103a7634c2f8bdaf,do not deliver the product without concern for the customer there be no transparency as there be no direct communication channel maintain I want cancellation and a refund of the money,1,0,1,1,0,-1
693,c0c3c4d7405c5273a6a3bac144cba74c,62c8cabbf08ca09f4141500d262a269f,the delivery be make before the stipulate deadline,1,0,0,1,0,0
694,8d38a7cedc3a57bd9bb9a7f3371059ed,1175cf55b833823e2478956d6bb6e43c,very satisfied with the product and delivery,1,1,0,1,1,0
695,592a13edcbe5e867234c2157153c08d3,efb4d60fb4f120700df27e9032a18b54,I have not use the product yet but I receive it within the deadline,1,0,0,1,0,0
696,7e2ce418ba594fb48c104192f7af33ef,41db55b77650928f1720b63029141585,I always like to shop at lannist,0,0,0,0,0,0
697,a2922de074508a27c05c35b30a0da0e0,f025be07a93a64e2f8fa6c84849f4d48,very good it arrive day before expect and the product be very good,1,1,0,1,1,0
698,b21d2923047ed85c4ce32008ac4fa0c8,843b7dada8b84daa895c7978c62f9e43,the price of the product be day the product be deliver before the promise deadline that s great,1,0,0,1,0,0
699,26099ad859c9a69ee8ce1fd95f0b0ea9,13753a4e6ae3b0201fb95003db4af823,I highly recommend it very good,0,0,0,0,0,0
700,290bb8230d375b058b86204431e79b15,83ce097e3397deaca1b9af25b0e0b469,terrible supplier with the terrible delivery service on online purchase I will cancel all order I be not satisfied with the delivery service of the product purchase I ask for measure to be take,1,0,1,-1,0,1
701,a398587c7f4146f3f6ebb8a1ed0b1162,451f91bceb227dfaad37f67168fbfd59,only little book come and not as state in the ad when I call the store they inform I that each little book have edition mean each little book cost reais I feel deceive,0,0,1,0,0,1
702,33652aa3c6747f3876f8e1bcf6aaacce,ff0ce73492169dc291eea70f4ce38382,I do receive some of the product but one oil be miss from the kit I buy,0,1,0,0,-1,0
703,e209791624da0e88e91ad1707ead0f2c,a47d9d942ab28a004f583312932bca8e,the product be deliver defective with the strap cut but I can not get proper contact I have no feedback,1,1,0,-1,-1,0
704,882b626f3a9b240272b8efa5802c609f,0c4d9abe48221137e67e9d01a442df13,the product come with the bracelet peel off I pay for the shipping and they send it via post office so I have more trouble to pick it up at the post office and when I see the defective product,1,1,0,-1,1,0
705,f2a530d02136d2d9bc8cce42be047699,f15eda4eee582fbfebc330748f24e208,the product be miss only the cell phone cover be deliver miss the film that be purchase along with the cover,0,1,0,0,-1,0
706,182cc8f551603ff9cdaa58f7bc47e277,248526cd316de31c949ea70859c1a229,satisfied with the quality of the product delivery despite the critical christmas period arrive quickly,1,1,0,1,1,0
707,6d4c4c030c4ec5d99cf38f0378479253,5461b16bc5220279efdefe1dba3db81e,since it be an online order we be already afraid that the product will not arrive until now the product have not be deliver and the deadline be april rd,1,0,0,1,0,0
708,f6cb845333e7ee556a011e36d43e6d93,8eabb0219281482f84013cbc8a4e5364,backpack emojis cute reinforce backpack delivery be fast,1,0,0,1,0,0
709,cb5f3c38c1fd79594601cfe760a75b72,1dbf0806fc07152b9dc46b352e62c8b8,the product be ok but the delivery be not the product arrive in perfect condition and lannister com prove once again to be reliable however there be a day delay in the delivery consider the deadline provide by the website itself,1,1,0,1,1,0
710,8ded555533426026c1d699dfbf46c7c7,a90e65884b5ddd672fa889ed85cdf79f,okay here s the translation hi the product be deliver on time but I will return it because it be not what I expect,1,1,1,1,1,1
711,de9626746584efbec36f1588b5d48eff,6221a926b908c6aeac5d4e8d3629a539,the product have a good finish and they be beautiful I recommend,0,1,0,0,1,0
712,244635eb26a07088f6df3f091912a33f,72d78d466fc73ada5f9cc332c9beeedc,I buy doll and only receive,0,0,0,0,0,0
713,96f4cb506db3bed4d721f3ff66f7abdf,6c6c1cd344b7aa200899204dec8c4a19,I love it I love it and it s so beautiful very well finished and resistant it exceed my expectation,0,1,0,0,1,0
714,227264472df0425a420391686b7ca8ee,6abaa1126b7b6ae01eb168ec3da96dac,material of excellent quality,0,1,0,0,1,0
715,4400d2b9704cad702ae0f2df4034eaf9,6fd8bc9e42591f17f566b1fba8bb912a,super fast delivery I only give star because the memory be send separately despite be purchase at once result in double shipping cost there could have be a discount on shipping when purchase multiple unit,1,0,0,1,0,0
716,95fa4c67912e2e46bf4ecd606e3623ee,ebc1b6869013db46733e56deb933dd5a,so far my order have not be deliver what be happen,1,0,0,1,0,0
717,8dbe0ac01a47609850b0e9be1829925d,5124343628b2cd43d0980ccc67353226,very good I receive it early than expect,0,0,0,0,0,0
718,7f9b33e42a34740a1682ab9973c865b2,af348cfa2c8539e4fc38335249aab3e8,within expectation,1,1,1,1,1,1
719,ba1aa38dede6cd1521aad0aeebe317ab,ff85477840bd0948f7a91e3af61963ec,good product and delivery before the expect deadline,1,1,1,1,1,1
720,3f6b94e58d8dbcde1f807e337f37cce2,4ab2c1c6f21974d6332c0531a74eef20,I buy the product and request an exchange from targaryen and so far I have not receive a response the product come package but with sign of use I have already request an exchange and refund of the money and they have not return,0,1,1,0,1,1
721,f50690accd694abff405939a082f6468,4801b9cf238c2c9098bd66a5f092c2da,I have be wait for the product to be send for over a month no response from the store,1,1,0,1,1,0
722,24f29af7e0160915b63db804ec27d87b,d82cef48824870df9946d57e827ed727,the seller be very good arrive well before the deadline the product be of good quality and very well packed I love it,1,1,0,1,1,0
